categ,fold1,fold2,fold3,fold4,fold5,PNG,BYTES
PHOTO,train,test,train,train,test,CTX194103103-1.png,1421046
PHOTO,test,train,dev,train,train,CTX194103108-1.png,3844790
PHOTO,train,train,train,train,train,CTX194103110-1.png,1186627
PHOTO,train,train,train,train,train,CTX194103116-1.png,3281679
PHOTO,train,train,train,train,train,CTX194103121-1.png,4763499
PHOTO,train,train,train,train,train,CTX194103125-1.png,3872301
PHOTO,train,train,train,train,train,CTX194103128-1.png,899626
PHOTO,train,train,dev,train,dev,CTX194103129-1.png,2461053
PHOTO,train,test,test,train,train,CTX194103207-1.png,819348
PHOTO,test,train,train,train,test,CTX194103208-1.png,1000125
PHOTO,train,dev,train,dev,train,CTX194103209-1.png,1980204
PHOTO,dev,train,train,test,train,CTX194103217-1.png,1198191
PHOTO,train,train,train,train,train,CTX194103218-1.png,1313873
PHOTO,train,train,train,train,train,CTX194103223-1.png,1095374
PHOTO,train,train,train,train,train,CTX194103227-1.png,3136422
PHOTO,train,train,train,train,train,CTX194103229-1.png,3773163
PHOTO,train,train,train,train,train,CTX194103234-1.png,2371985
PHOTO,train,train,train,train,train,CTX194103236-1.png,1454055
PHOTO,test,train,train,train,train,CTX194103245-1.png,5202791
PHOTO,dev,train,train,train,train,CTX194103248-1.png,2311599
PHOTO,train,dev,test,test,train,CTX194103269-1.png,3757406
PHOTO,train,test,train,train,test,CTX194103270-1.png,5145105
PHOTO,train,train,dev,dev,dev,CTX194103271-1.png,4039811
PHOTO,train,train,train,train,train,CTX194103275-1.png,4562024
PHOTO,train,train,train,train,train,CTX194103276-1.png,4736402
PHOTO,train,train,train,train,train,CTX194103282-1.png,5239292
PHOTO,train,train,train,train,train,CTX194103283-1.png,4853043
PHOTO,test,train,train,train,dev,CTX194103284-1.png,3258987
PHOTO,dev,dev,test,test,train,CTX194103285-1.png,2840148
PHOTO,train,train,train,train,train,CTX194103286-1.png,1967301
PHOTO,train,train,dev,train,test,CTX194103287-1.png,5311808
PHOTO,train,test,train,train,train,CTX194103288-1.png,4815061
PHOTO,train,train,train,dev,train,CTX194103289-1.png,3404892
PHOTO,train,train,train,train,train,CTX194103290-1.png,2164103
PHOTO,train,train,train,train,train,CTX194103291-1.png,4765327
PHOTO,train,train,train,train,train,CTX194103292-1.png,4823747
PHOTO,train,train,train,train,train,CTX194103293-1.png,5100292
PHOTO,train,dev,train,dev,test,CTX194103294-1.png,4792348
PHOTO,train,test,test,train,dev,CTX194103295-1.png,4616411
PHOTO,dev,train,train,test,train,CTX194103296-1.png,4630369
PHOTO,train,train,dev,train,train,CTX194103297-1.png,3560767
PHOTO,test,train,train,train,train,CTX194103298-1.png,5398104
PHOTO,train,train,train,train,train,CTX194103337-1.png,3839192
PHOTO,train,train,train,train,train,CTX194103338-1.png,3768884
PHOTO,train,train,train,train,train,CTX194103339-1.png,1228326
PHOTO,train,train,train,train,train,CTX194103341-1.png,3356194
PHOTO,train,train,train,train,train,CTX194103342-1.png,1483807
PHOTO,dev,train,train,train,train,CTX194103344-1.png,913518
PHOTO,train,train,train,test,train,CTX194103346-1.png,1634283
PHOTO,train,train,test,dev,test,CTX194103412-1.png,3137082
PHOTO,test,dev,train,train,dev,CTX194103479-1.png,1492713
PHOTO,train,test,dev,train,train,CTX194103480-1.png,3745821
PHOTO,train,train,train,train,train,CTX194103481-1.png,1608290
PHOTO,train,train,train,train,train,CTX194103482-1.png,1498866
PHOTO,train,train,train,train,train,CTX194103483-1.png,3830012
PHOTO,train,train,train,train,train,CTX194103484-1.png,973557
PHOTO,train,train,train,train,train,CTX194103485-1.png,1378094
PHOTO,train,test,test,test,train,CTX194103486-1.png,3512632
PHOTO,dev,train,train,train,train,CTX194103487-1.png,2586892
PHOTO,train,train,dev,train,train,CTX194103488-1.png,2967777
PHOTO,train,dev,train,train,dev,CTX194103489-1.png,1443941
PHOTO,test,train,train,dev,test,CTX194103490-1.png,1203729
PHOTO,train,train,train,train,train,CTX194103491-1.png,3803928
PHOTO,train,train,train,train,train,CTX194103492-1.png,4522733
PHOTO,train,train,train,train,train,CTX194103623-1.png,2022039
PHOTO,train,train,train,train,train,CTX194103624-1.png,3702752
PHOTO,train,train,train,train,train,CTX194103626-1.png,3376203
PHOTO,train,train,train,train,test,CTX194103628-1.png,1106980
PHOTO,test,dev,dev,train,train,CTX194103629-1.png,2223220
PHOTO,train,train,test,dev,dev,CTX194103630-1.png,3968429
PHOTO,train,train,train,test,train,CTX194103687-1.png,1482784
PHOTO,dev,test,train,train,train,CTX194103688-1.png,3515631
PHOTO,train,train,train,train,train,CTX194103689-1.png,628604
PHOTO,train,train,train,train,train,CTX194103847-1.png,1925147
PHOTO,train,train,train,train,train,CTX194103882-1.png,2486540
PHOTO,train,train,train,train,train,CTX194104310-1.png,2404945
PHOTO,train,train,train,train,train,CTX194104311-1.png,3998186
PHOTO,train,train,test,train,train,CTX194104477-1.png,3808711
PHOTO,dev,test,train,train,test,CTX194105696-1.png,6354626
PHOTO,train,train,train,train,train,CTX194105699-1.png,6206057
PHOTO,train,train,dev,test,train,CTX194106081-07.png,2986292
PHOTO,test,dev,train,dev,dev,CTX194106081-08.png,2232307
PHOTO,train,train,train,train,train,CTX194106081-09.png,2421544
PHOTO,train,train,train,train,train,CTX194106081-10.png,2387790
PHOTO,train,train,train,train,train,CTX194106081-11.png,1914995
PHOTO,train,train,train,train,train,CTX194106081-12.png,2258299
PHOTO,train,train,train,train,train,CTX194106081-13.png,2531831
PHOTO,test,train,train,test,test,CTX194106081-14.png,2761574
PHOTO,train,train,train,train,train,CTX194106081-15.png,1789947
PHOTO,train,train,test,train,train,CTX194106081-16.png,2342713
PHOTO,train,test,train,train,train,CTX194200123-1.png,2712551
PHOTO,dev,train,dev,dev,dev,CTX194200502-1.png,8168067
PHOTO,train,dev,train,train,train,CTX194201099-1.png,3406587
PHOTO,train,train,train,train,train,CTX194201336-297.png,3232374
PHOTO,train,train,train,train,train,CTX194201336-298.png,3236980
PHOTO,train,train,train,train,train,CTX194201336-299.png,2646096
PHOTO,train,train,train,train,train,CTX194201336-300.png,3323794
PHOTO,train,test,train,train,train,CTX194201336-301.png,3160717
PHOTO,train,dev,train,test,train,CTX194201336-302.png,3679616
PHOTO,test,train,train,train,dev,CTX194201336-303.png,3053969
PHOTO,train,train,dev,dev,train,CTX194201336-304.png,3160697
PHOTO,dev,train,test,train,test,CTX194201336-305.png,2794861
PHOTO,train,train,train,train,train,CTX194201336-306.png,2666634
PHOTO,train,train,train,train,train,CTX194201336-307.png,2669961
PHOTO,train,train,train,train,train,CTX194201336-308.png,2158646
PHOTO,train,train,train,train,train,CTX194201336-309.png,2226168
PHOTO,train,train,train,train,train,CTX194201336-310.png,3549820
PHOTO,train,train,dev,train,train,CTX194201336-311.png,3415088
PHOTO,train,test,train,dev,dev,CTX194201336-312.png,3409871
PHOTO,train,dev,train,test,train,CTX194201336-313.png,2930798
PHOTO,train,train,train,train,test,CTX194201336-314.png,1710000
PHOTO,test,train,test,train,train,CTX194201336-315.png,3044691
PHOTO,dev,train,train,train,train,CTX194300888-19.png,5100787
PHOTO,train,train,train,train,train,CTX194301332-37.png,3566827
PHOTO,train,train,train,train,train,CTX194301332-38.png,3771777
PHOTO,train,train,train,train,train,CTX194301332-39.png,3632373
PHOTO,train,train,train,train,train,CTX194301332-40.png,3726778
PHOTO,train,train,train,test,test,CTX194301332-41.png,3675689
PHOTO,train,train,train,train,train,CTX194301332-42.png,4006660
PHOTO,train,test,dev,train,dev,CTX194301332-43.png,4064311
PHOTO,test,train,train,train,train,CTX194301332-44.png,3736017
PHOTO,dev,train,test,train,train,CTX194301332-45.png,4663020
PHOTO,train,dev,train,dev,train,CTX194301332-46.png,4542614
PHOTO,train,train,train,train,train,CTX194301332-47.png,4073080
PHOTO,train,train,train,train,train,CTX194301332-48.png,4025232
PHOTO,train,train,train,train,train,CTX194301332-49.png,3603361
PHOTO,train,train,train,train,train,CTX194301332-50.png,4031428
PHOTO,train,test,test,dev,dev,CTX194301332-51.png,4156976
PHOTO,train,dev,dev,train,train,CTX194301332-52.png,3867614
PHOTO,test,train,train,train,train,CTX194301332-53.png,3898814
PHOTO,dev,train,train,train,test,CTX194301332-54.png,3743561
PHOTO,train,train,train,test,train,CTX194301332-55.png,3623779
PHOTO,train,train,train,train,train,CTX194301332-56.png,3923177
PHOTO,train,train,train,train,train,CTX194301332-57.png,4633953
PHOTO,train,train,train,train,train,CTX194301332-58.png,4289273
PHOTO,train,train,train,train,train,CTX194301332-59.png,4104670
PHOTO,train,train,train,train,train,CTX194301332-60.png,4034668
PHOTO,test,train,train,test,train,CTX194301332-61.png,3886428
PHOTO,train,dev,dev,dev,test,CTX194301332-62.png,4203863
PHOTO,train,train,train,train,train,CTX194301332-63.png,4112252
PHOTO,train,train,train,train,train,CTX194400937-1.png,3479773
PHOTO,dev,test,test,train,dev,CTX194502870-1.png,3359586
PHOTO,train,train,train,train,train,CTX194502990-1.png,2015232
PHOTO,train,train,train,train,train,CTX194502994A-48.png,4605389
PHOTO,train,train,train,train,train,CTX194502994A-49.png,4638911
PHOTO,train,train,train,train,train,CTX194502994A-50.png,4578508
PHOTO,train,train,train,train,train,CTX194502994A-51.png,4297269
PHOTO,train,test,train,train,test,CTX194503005-08.png,2687547
PHOTO,test,train,train,train,train,CTX194503005-09.png,3102746
PHOTO,dev,train,test,test,dev,CTX194503005-10.png,2733773
PHOTO,train,dev,train,train,train,CTX194503005-11.png,2947446
PHOTO,train,train,train,dev,train,CTX194503005-12.png,3058240
PHOTO,train,train,dev,train,train,CTX194503033-1.png,2262613
PHOTO,train,train,train,train,train,CTX194503033-2.png,5098379
PHOTO,train,train,train,train,train,CTX194503145-1.png,2253528
PHOTO,train,train,train,train,train,CTX194603394-1.png,3563892
PHOTO,train,train,train,train,train,CTX194603899-1.png,3057920
PHOTO,test,test,dev,train,train,CTX194603902-29.png,4037849
PHOTO,train,train,train,train,train,CTX194604134-1.png,5518075
PHOTO,train,train,test,test,train,CTX194604195-1.png,2934832
PHOTO,train,dev,train,dev,test,CTX194604273-18.png,5775586
PHOTO,dev,train,train,train,dev,CTX194604273-19.png,4968308
PHOTO,train,train,train,train,train,CTX194604273-20.png,3057995
PHOTO,train,train,train,train,train,CTX194604273-21.png,5513719
PHOTO,train,train,train,train,train,CTX194604273-22.png,3108395
PHOTO,train,train,train,train,train,CTX194604273-23.png,2957108
PHOTO,train,train,train,train,train,CTX194604273-24.png,3090123
PHOTO,dev,train,dev,train,train,CTX194604273-25.png,3469912
PHOTO,train,train,train,train,train,CTX194604273-26.png,3374609
PHOTO,train,test,train,dev,test,CTX194604273-27.png,2558111
PHOTO,train,train,test,test,train,CTX194604273-29.png,2717069
PHOTO,test,train,train,train,dev,CTX194604273-31.png,2377444
PHOTO,train,dev,train,train,train,CTX194604273-33.png,2632220
PHOTO,train,train,train,train,train,CTX194604273-34.png,1292513
PHOTO,train,train,train,train,train,CTX194604274-01.png,2823780
PHOTO,train,train,train,train,train,CTX194604274-02.png,1113510
PHOTO,train,train,train,train,train,CTX194605433-1.png,3652062
PHOTO,dev,test,train,train,test,CTX194707362-09.png,5282773
PHOTO,test,train,train,dev,train,CTX194707363-42.png,4239657
PHOTO,train,dev,dev,train,train,CTX194707363-43.png,6008766
PHOTO,train,train,test,test,train,CTX194707363-44.png,3180791
PHOTO,train,train,train,train,dev,CTX194707363-45.png,3083073
PHOTO,train,train,train,train,train,CTX194707363-46.png,3201257
PHOTO,train,train,train,train,train,CTX194707363-47.png,3114392
PHOTO,train,train,train,train,train,CTX194707363-48.png,3024832
PHOTO,train,train,train,train,train,CTX194707363-49.png,3846317
PHOTO,train,train,train,train,train,CTX194707363-50.png,3578936
PHOTO,train,train,train,test,test,CTX194707365-06.png,8532159
PHOTO,train,test,train,train,dev,CTX194707365-07.png,8032566
PHOTO,test,train,test,train,train,CTX194707365-08.png,8004249
PHOTO,train,train,dev,train,train,CTX194707365-09.png,7727253
PHOTO,dev,dev,train,dev,train,CTX194707434-2.png,4226584
PHOTO,train,train,train,train,train,CTX194802133-4.png,3886634
PHOTO,train,train,train,train,train,CTX194802133-5.png,3645832
PHOTO,train,train,train,train,train,CTX194802218-3.png,3122715
PHOTO,train,train,train,train,train,CTX194802221-09.png,3713991
PHOTO,train,train,train,train,train,CTX194802241-10.png,2817888
PHOTO,train,train,train,train,dev,CTX194802241-11.png,2219596
PHOTO,dev,train,test,train,train,CTX194802426-1.png,1000272
PHOTO,train,test,train,test,train,CTX194802478-1.png,2586073
PHOTO,test,dev,train,train,train,CTX194803214-3.png,830211
PHOTO,train,train,dev,dev,test,CTX194803368-1.png,2369185
PHOTO,train,train,train,train,train,CTX194803505-16.png,1918524
PHOTO,train,train,train,train,train,CTX194803587-4.png,965939
PHOTO,train,train,train,train,train,CTX194805656-24.png,3318461
PHOTO,train,train,train,train,train,CTX194805656-25.png,1279999
PHOTO,train,train,train,train,train,CTX194805656-26.png,2967457
PHOTO,train,train,train,train,train,CTX194805656-27.png,2898041
PHOTO,train,test,train,train,train,CTX194806015-07.png,2808565
PHOTO,dev,dev,test,test,dev,CTX194806015-09.png,1628167
PHOTO,test,train,dev,train,train,CTX194904886-1.png,5686599
PHOTO,train,train,train,train,test,CTX194905446-1.png,2977848
PHOTO,train,train,train,dev,train,CTX195002818-1.png,2640988
PHOTO,train,train,train,train,train,CTX195002901-1.png,3549025
PHOTO,train,train,train,train,train,CTX195003761-1.png,2025305
PHOTO,train,train,train,train,train,CTX195003763-1.png,2797977
PHOTO,train,train,train,train,train,CTX195005223-1.png,2739918
PHOTO,train,dev,train,train,train,CTX195005389-1.png,1709540
PHOTO,train,train,dev,test,train,CTX195005391-1.png,1300331
PHOTO,test,train,train,dev,test,CTX195005392-1.png,1500063
PHOTO,train,train,train,train,train,CTX195005755-1.png,2706704
PHOTO,dev,test,test,train,dev,CTX195005908-1.png,1999985
PHOTO,train,train,train,train,train,CTX195005951-1.png,784353
PHOTO,train,train,train,train,train,CTX195005952-1.png,1158536
PHOTO,train,train,train,train,train,CTX195005958-1.png,856582
PHOTO,train,train,train,train,train,CTX195007033-1.png,2633650
PHOTO,test,train,train,train,train,CTX195007591-1.png,2959317
PHOTO,train,test,dev,test,train,CTX195007999-1.png,1925124
PHOTO,train,train,test,dev,test,CTX195100432-1.png,1001917
PHOTO,train,train,train,train,train,CTX195100471-1.png,2638564
PHOTO,train,train,train,train,dev,CTX195100723-1.png,4015528
PHOTO,dev,train,train,train,train,CTX195100850-1.png,5698232
PHOTO,train,dev,train,train,train,CTX195101277-1.png,3351224
PHOTO,train,train,train,train,train,CTX195205746-1.png,1625625
PHOTO,train,train,train,train,train,CTX195300638-1.png,2880399
PHOTO,train,train,train,train,train,CTX195300680-1.png,5063611
PHOTO,train,train,train,train,train,CTX195300907-1.png,779225
PHOTO,train,train,dev,train,train,CTX195301946-1.png,2378110
PHOTO,test,train,test,dev,dev,CTX195305565-1.png,5125824
PHOTO,train,train,train,test,test,CTX195305569-1.png,3505112
PHOTO,train,test,train,train,train,CTX195600641-1.png,4130524
PHOTO,dev,dev,train,train,train,CTX195701086-1.png,426101
PHOTO,train,train,train,train,train,CTX195701358-1.png,208177
PHOTO,train,train,train,train,train,CTX195802223-1.png,731721
PHOTO,train,train,train,train,train,CTX195802230-1.png,480417
PHOTO,train,train,train,train,train,CTX195802294-1.png,1303865
PHOTO,train,train,train,train,train,CTX195802966-1.png,1219291
PHOTO,test,test,dev,train,train,CTX195902663-197.png,4965226
PHOTO,train,train,test,test,test,CTX195902663-198.png,5670777
PHOTO,train,train,train,dev,train,CTX195902663-199.png,4834446
PHOTO,train,train,train,train,train,CTX195902663-200.png,5129135
PHOTO,train,train,train,train,train,CTX195902663-201.png,5059018
PHOTO,dev,dev,train,train,dev,CTX195902663-202.png,5910893
PHOTO,train,train,train,train,train,CTX195902663-203.png,5748199
PHOTO,train,train,train,train,train,CTX195902663-204.png,4981017
PHOTO,train,train,train,train,train,CTX195902663-205.png,4911266
PHOTO,train,train,train,train,train,CTX195902663-206.png,5425245
PHOTO,test,train,test,test,train,CTX195902663-207.png,5463409
PHOTO,train,train,train,train,dev,CTX195902663-208.png,5511309
PHOTO,dev,test,train,dev,train,CTX195902663-209.png,5300520
PHOTO,train,train,dev,train,train,CTX195902663-210.png,5272464
PHOTO,train,train,train,train,test,CTX195902663-211.png,5369934
PHOTO,train,dev,train,train,train,CTX195906334-166.png,2124410
PHOTO,train,train,train,train,train,CTX195906334-167.png,2392022
PHOTO,train,train,train,train,train,CTX195906334-168.png,2221857
PHOTO,train,train,train,train,train,CTX195906334-169.png,2061156
PHOTO,train,train,train,train,train,CTX195906334-170.png,1954555
PHOTO,test,test,test,train,test,CTX195906334-171.png,2364433
PHOTO,train,train,train,train,train,CTX195906334-172.png,2194591
PHOTO,train,train,train,train,dev,CTX195906334-173.png,2391606
PHOTO,train,train,train,dev,train,CTX195906334-174.png,1882023
PHOTO,dev,train,dev,test,train,CTX196004847-2.png,3075669
PHOTO,train,dev,train,train,train,CTX196006033-36.png,1749987
PHOTO,train,train,train,train,train,CTX196006033-37.png,1958139
PHOTO,train,train,train,train,train,CTX196006033-38.png,2349643
PHOTO,train,train,train,train,train,CTX196006033-39.png,2138240
PHOTO,train,train,train,train,train,CTX196006033-40.png,1819365
PHOTO,train,train,train,test,train,CTX196106148-29.png,1977245
PHOTO,dev,train,train,train,train,CTX196106148-30.png,1822475
PHOTO,test,train,test,train,train,CTX196106148-31.png,1714400
PHOTO,train,dev,train,train,train,CTX196106148-32.png,1406248
PHOTO,train,train,dev,dev,dev,CTX196106776A-05.png,5225998
PHOTO,train,train,train,train,train,CTX196106776A-06.png,5245002
PHOTO,train,train,train,train,train,CTX196106776A-07.png,5535609
PHOTO,train,train,train,train,train,CTX196201572-55.png,2086653
PHOTO,train,train,train,train,train,CTX196201572-56.png,2068055
PHOTO,train,train,test,train,train,CTX196201572-57.png,2068774
PHOTO,test,train,dev,test,train,CTX196201572-58.png,1925354
PHOTO,train,test,train,dev,train,CTX196201572-59.png,2239905
PHOTO,train,train,train,train,test,CTX197002153-17.png,3338659
PHOTO,dev,dev,train,train,train,CTX197002153-18.png,2421793
PHOTO,train,train,train,train,dev,CTX197002153-19.png,2658332
PHOTO,train,train,train,train,train,CTX197002153-20.png,3707068
PHOTO,train,train,train,train,train,CTX197002153-21.png,3321272
PHOTO,train,train,train,train,train,CTX197002153-22.png,2775675
PHOTO,train,train,train,train,train,CTX197002153-23.png,3012502
PHOTO,train,train,dev,test,test,CTX197002153-24.png,2998713
PHOTO,dev,test,train,dev,train,CTX197002153-25.png,2726251
PHOTO,train,dev,test,train,train,CTX197002153-26.png,1692019
PHOTO,test,train,train,train,train,CTX197100627-06.png,2830828
PHOTO,train,train,train,train,train,CTX197100627-07.png,3209954
PHOTO,train,train,train,train,dev,CTX197100627-08.png,2502141
PHOTO,train,train,train,train,train,CTX197101939A-19.png,3627542
PHOTO,train,train,train,train,train,CTX197101939A-20.png,2902571
PHOTO,train,train,train,train,train,CTX197101939A-21.png,2601919
PHOTO,train,train,train,train,train,CTX197101939A-22.png,2274083
PHOTO,train,test,dev,train,train,CTX197101939A-23.png,3046114
PHOTO,dev,train,test,test,test,CTX197101939A-24.png,2798379
PHOTO,train,train,train,dev,train,CTX197105949-167.png,1539552
PHOTO,test,dev,train,train,dev,CTX197106490B-07.png,3111895
PHOTO,train,train,train,train,train,CTX197106490B-08.png,3398291
PHOTO,train,train,train,train,train,CTX197106490B-09.png,3404080
PHOTO,train,train,train,train,train,CTX197106490B-10.png,3352361
PHOTO,train,train,train,train,train,CTX197106490B-11.png,3074574
PHOTO,train,train,train,train,train,CTX197106490B-18.png,3049457
PHOTO,train,train,train,train,train,CTX197106490B-19.png,3109068
PHOTO,train,train,train,train,train,CTX197106513-36.png,3596164
PHOTO,test,train,dev,test,test,CTX197106513-37.png,2761862
PHOTO,train,dev,test,train,train,CTX197106513-38.png,1902372
PHOTO,dev,test,train,train,dev,CTX197106513-39.png,1435979
PHOTO,train,train,train,dev,train,CTX197106513-40.png,2723627
PHOTO,train,train,train,train,train,CTX197106513-41.png,1566179
PHOTO,train,train,train,train,train,CTX197106767-129.png,2032327
PHOTO,train,train,train,train,train,CTX197106767-130.png,2668516
PHOTO,train,train,train,train,train,CTX197806143-1.png,1326593
PHOTO,train,train,train,train,train,CTX197806144-1.png,3054341
PHOTO,test,train,train,test,train,CTX197900364-2.png,5509570
PHOTO,train,dev,dev,dev,train,CTX197900364-3.png,5051020
PHOTO,train,test,train,train,dev,CTX198004818-1.png,1103723
PHOTO,train,train,test,train,test,CTX198004861-60.png,2506309
PHOTO,dev,train,train,train,train,CTX198004861-61.png,2310566
PHOTO,train,train,train,train,train,CTX198004861-62.png,2181295
PHOTO,train,train,train,train,train,CTX198004861-63.png,2070058
PHOTO,train,train,train,train,train,CTX198004861-64.png,2899430
PHOTO,train,train,train,train,train,CTX198004861-65.png,2580834
PHOTO,train,train,train,train,train,CTX198004861-66.png,2245014
PHOTO,test,train,test,train,train,CTX198004861-67.png,2377787
PHOTO,train,train,train,dev,test,CTX198004861-68.png,2640288
PHOTO,dev,train,train,train,train,CTX198004861-69.png,2397888
PHOTO,train,dev,dev,train,train,CTX198004861-70.png,2726418
PHOTO,train,test,train,test,dev,CTX198004861-71.png,2318931
PHOTO,train,train,train,train,train,CTX198004861-72.png,2234792
PHOTO,train,train,train,train,train,CTX198004861-73.png,2272544
PHOTO,train,train,train,train,train,CTX198004861-74.png,2599319
PHOTO,train,train,train,train,train,CTX198004861-75.png,2604230
PHOTO,train,train,train,train,train,CTX198004861-76.png,2536790
PHOTO,train,train,train,dev,test,CTX198004861-77.png,1723186
PHOTO,train,train,test,train,dev,CTX198004861-78.png,2250469
PHOTO,test,dev,dev,train,train,CTX198004861-79.png,1670014
PHOTO,dev,test,train,test,train,CTX198004861-80.png,1569767
PHOTO,train,train,train,train,train,CTX198104547-1.png,1980009
PHOTO,train,train,train,train,train,CTX198104548-1.png,693609
PHOTO,train,train,train,train,train,CTX198104555-1.png,765129
PHOTO,train,train,train,train,train,CTX198104561-1.png,3318165
PHOTO,train,train,train,train,train,CTX198104562-1.png,1317901
PHOTO,train,train,train,train,train,CTX198104563-1.png,438609
PHOTO,train,dev,test,dev,train,CTX198104568-1.png,2645891
PHOTO,train,train,train,test,train,CTX198104569-1.png,532131
PHOTO,train,test,dev,train,test,CTX198104570-1.png,2038710
PHOTO,dev,train,train,train,dev,CTX198104578-1.png,436394
PHOTO,test,train,train,train,train,CTX198104595-1.png,504248
PHOTO,train,train,train,train,train,CTX198104596-1.png,1470878
PHOTO,train,train,train,train,train,CTX198105204-1.png,4300776
PHOTO,train,train,train,train,train,CTX198105447-1.png,1172574
PHOTO,train,train,train,train,train,CTX198502556-1.png,804913
PHOTO,train,train,train,train,train,CTX198502557-1.png,2075697
PHOTO,train,train,train,train,train,CTX198703279-1.png,3692228
PHOTO,test,train,train,train,train,CTX198901592-264.png,2050311
PHOTO,dev,train,test,train,train,CTX198901592-265.png,1993857
PHOTO,train,test,dev,dev,test,CTX198901592-266.png,1950551
PHOTO,train,dev,train,test,dev,CTX198901592-267.png,1884947
PHOTO,train,train,train,train,train,CTX198901592-268.png,1969944
PHOTO,train,train,train,train,train,CTX198901592-269.png,1889633
PHOTO,train,train,train,train,train,CTX198901592-270.png,1654866
PHOTO,train,train,train,train,train,CTX198901592-271.png,1876833
PHOTO,train,train,train,train,train,CTX198901592-272.png,997363
PHOTO,train,test,train,dev,test,CTX198901592-273.png,2203597
PHOTO,train,train,test,train,train,CTX198901592-274.png,2356153
PHOTO,test,train,train,train,dev,CTX198901592-275.png,2239553
PHOTO,train,train,train,train,train,CTX198901592-276.png,1865519
PHOTO,train,train,dev,test,train,CTX198901592-277.png,2043111
PHOTO,dev,dev,train,train,train,CTX198901592-278.png,2168130
PHOTO,train,train,train,train,train,CTX198901592-279.png,1597149
PHOTO,train,train,train,train,train,CTX198901592-280.png,1749581
PHOTO,train,train,train,train,train,CTX198901592-281.png,2146560
PHOTO,train,train,train,train,train,CTX198901592-282.png,1870462
PHOTO,train,dev,train,train,train,CTX198901592-283.png,2087147
PHOTO,test,train,train,dev,train,CTX198901592-284.png,1460530
PHOTO,dev,test,dev,train,dev,CTX198901592-285.png,1980271
PHOTO,train,train,train,test,test,CTX198901592-286.png,2042347
PHOTO,train,train,test,train,train,CTX198901592-287.png,2230988
PHOTO,train,train,train,train,train,CTX198901592-288.png,2055964
PHOTO,train,train,train,train,train,CTX198901592-289.png,2215567
PHOTO,train,train,train,train,train,CTX198901592-290.png,1784960
PHOTO,train,train,train,train,train,CTX198901592-291.png,1981396
PHOTO,train,train,train,train,train,CTX198901592-292.png,2029946
PHOTO,train,train,train,dev,train,CTX198901592-293.png,1838655
PHOTO,train,train,train,train,test,CTX198901592-294.png,1503440
PHOTO,test,train,dev,train,train,CTX198901592-295.png,2223830
PHOTO,train,train,train,test,train,CTX198901592-296.png,2058690
PHOTO,dev,test,test,train,dev,CTX198901592-297.png,2179032
PHOTO,train,dev,train,train,train,CTX198901592-298.png,2025920
PHOTO,train,train,train,train,train,CTX198901592-299.png,2173538
PHOTO,train,train,train,train,train,CTX198901592-300.png,2106252
PHOTO,train,train,train,train,train,CTX198901592-301.png,2074752
PHOTO,train,train,train,train,train,CTX198901592-302.png,2056811
PHOTO,train,train,train,train,train,CTX198901592-303.png,1750998
PHOTO,train,train,dev,dev,dev,CTX198901592-304.png,2052487
PHOTO,train,train,train,train,train,CTX198901592-305.png,2150131
PHOTO,train,test,test,test,test,CTX198901592-306.png,2108398
PHOTO,test,dev,train,train,train,CTX198901592-307.png,1870330
PHOTO,dev,train,train,train,train,CTX198901592-308.png,1116373
PHOTO,train,train,train,train,train,CTX198901592-309.png,1675368
PHOTO,train,train,train,train,train,CTX198901592-310.png,1507181
PHOTO,train,train,train,train,train,CTX198901592-311.png,1996305
PHOTO,train,train,train,train,train,CTX198901592-312.png,1878514
PHOTO,train,dev,train,train,train,CTX198901592-313.png,1728616
PHOTO,train,train,train,dev,dev,CTX198901592-314.png,1605025
PHOTO,train,train,train,train,test,CTX198901592-315.png,1624233
PHOTO,train,test,test,test,train,CTX198901592-316.png,1606741
PHOTO,test,train,dev,train,train,CTX198901592-317.png,1676919
PHOTO,dev,train,train,train,train,CTX198901592-318.png,2031522
PHOTO,train,train,train,train,train,CTX198901592-319.png,1588790
PHOTO,train,train,train,train,train,CTX198901592-320.png,1560440
PHOTO,train,train,train,train,train,CTX198901592-321.png,1705314
PHOTO,train,train,train,train,train,CTX198901592-322.png,1677506
PHOTO,train,train,train,train,dev,CTX198901592-323.png,835818
PHOTO,dev,train,train,train,test,CTX198901592-462.png,1561008
PHOTO,train,test,train,train,train,CTX198901592-463.png,1949952
PHOTO,test,dev,test,dev,train,CTX198901592-464.png,1777531
PHOTO,train,train,dev,test,train,CTX198901592-465.png,2066003
PHOTO,train,train,train,train,train,CTX198901592-466.png,1843638
PHOTO,train,train,train,train,train,CTX198901592-467.png,2010515
PHOTO,train,train,train,train,train,CTX198901592-468.png,1774454
PHOTO,train,train,train,train,train,CTX198901592-469.png,1674796
PHOTO,train,train,train,train,train,CTX198901592-470.png,1899901
PHOTO,train,train,train,dev,dev,CTX198901592-471.png,2140698
PHOTO,dev,dev,train,train,train,CTX198901592-472.png,1623464
PHOTO,train,test,dev,test,train,CTX198901592-473.png,1353806
PHOTO,test,train,test,train,train,CTX198901592-474.png,1951149
PHOTO,train,train,train,train,test,CTX198901592-475.png,1723714
PHOTO,train,train,train,train,train,CTX199303741-3.png,2290817
PHOTO,train,train,train,train,train,CTX199405392D-32.png,1982530
