ARCHIVE,CATEGORY,DOCUMENT,PAGE,PNG,BYTES
TEXT_part001.zip,TEXT,CTX194603963,1,CTX194603963-1.png,831903
TEXT_part001.zip,TEXT,CTX194603964,1,CTX194603964-1.png,1896773
TEXT_part001.zip,TEXT,CTX194603965,1,CTX194603965-1.png,1045436
TEXT_part001.zip,TEXT,CTX194603968,1,CTX194603968-1.png,938331
TEXT_part001.zip,TEXT,CTX194603969,1,CTX194603969-1.png,1930160
TEXT_part001.zip,TEXT,CTX194603972,1,CTX194603972-1.png,763759
TEXT_part001.zip,TEXT,CTX194603973,1,CTX194603973-1.png,555366
TEXT_part001.zip,TEXT,CTX194603974,1,CTX194603974-1.png,1116788
TEXT_part001.zip,TEXT,CTX194603977,1,CTX194603977-1.png,718136
TEXT_part001.zip,TEXT,CTX194603978,1,CTX194603978-1.png,1409777
TEXT_part001.zip,TEXT,CTX194603979,1,CTX194603979-1.png,762029
TEXT_part001.zip,TEXT,CTX194603980,1,CTX194603980-1.png,765925
TEXT_part001.zip,TEXT,CTX194603982,1,CTX194603982-1.png,605522
TEXT_part001.zip,TEXT,CTX194603983,1,CTX194603983-1.png,784995
TEXT_part001.zip,TEXT,CTX194603986,1,CTX194603986-1.png,546087
TEXT_part001.zip,TEXT,CTX194603987,1,CTX194603987-1.png,661543
TEXT_part001.zip,TEXT,CTX194603989,1,CTX194603989-1.png,415690
TEXT_part001.zip,TEXT,CTX194603991,1,CTX194603991-1.png,389079
TEXT_part001.zip,TEXT,CTX194603993,1,CTX194603993-1.png,1955699
TEXT_part001.zip,TEXT,CTX194603994,1,CTX194603994-1.png,989071
TEXT_part001.zip,TEXT,CTX194603995,1,CTX194603995-1.png,1602275
TEXT_part001.zip,TEXT,CTX194603996,1,CTX194603996-1.png,1273634
TEXT_part001.zip,TEXT,CTX194604056,1,CTX194604056-1.png,7836178
TEXT_part001.zip,TEXT,CTX194604068,1,CTX194604068-1.png,2534671
TEXT_part001.zip,TEXT,CTX194604082,1,CTX194604082-1.png,2730343
TEXT_part001.zip,TEXT,CTX194604089,1,CTX194604089-1.png,2001747
TEXT_part001.zip,TEXT,CTX194604090,1,CTX194604090-1.png,3085491
TEXT_part001.zip,TEXT,CTX194604107,1,CTX194604107-1.png,1943911
TEXT_part001.zip,TEXT,CTX194604110,1,CTX194604110-1.png,2108295
TEXT_part001.zip,TEXT,CTX194604117,1,CTX194604117-1.png,1394821
TEXT_part001.zip,TEXT,CTX194604120,1,CTX194604120-1.png,5313542
TEXT_part001.zip,TEXT,CTX194604139,1,CTX194604139-1.png,1077157
TEXT_part001.zip,TEXT,CTX194604143,1,CTX194604143-1.png,1407977
TEXT_part001.zip,TEXT,CTX194604147,1,CTX194604147-1.png,935274
TEXT_part001.zip,TEXT,CTX194604150,1,CTX194604150-1.png,1157564
TEXT_part001.zip,TEXT,CTX194604154,1,CTX194604154-1.png,1687983
TEXT_part001.zip,TEXT,CTX194604156,1,CTX194604156-1.png,991633
TEXT_part001.zip,TEXT,CTX194604163,1,CTX194604163-1.png,2700543
TEXT_part001.zip,TEXT,CTX194604168,1,CTX194604168-1.png,898792
TEXT_part001.zip,TEXT,CTX194604173,1,CTX194604173-1.png,1445737
TEXT_part001.zip,TEXT,CTX194604179,1,CTX194604179-1.png,2583996
TEXT_part001.zip,TEXT,CTX194604180,1,CTX194604180-1.png,2145497
TEXT_part001.zip,TEXT,CTX194604187,1,CTX194604187-1.png,2050703
TEXT_part001.zip,TEXT,CTX194604194,1,CTX194604194-1.png,3275213
TEXT_part001.zip,TEXT,CTX194604196,1,CTX194604196-1.png,1085466
TEXT_part001.zip,TEXT,CTX194604197,1,CTX194604197-1.png,1351852
TEXT_part001.zip,TEXT,CTX194604198,1,CTX194604198-1.png,2420514
TEXT_part001.zip,TEXT,CTX194604202,1,CTX194604202-1.png,1487630
TEXT_part001.zip,TEXT,CTX194604207,1,CTX194604207-1.png,1518482
TEXT_part001.zip,TEXT,CTX194604212,1,CTX194604212-1.png,428010
TEXT_part001.zip,TEXT,CTX194604213,1,CTX194604213-1.png,1701931
TEXT_part001.zip,TEXT,CTX194604214,1,CTX194604214-1.png,567040
TEXT_part001.zip,TEXT,CTX194604215,1,CTX194604215-1.png,520806
TEXT_part001.zip,TEXT,CTX194604216,1,CTX194604216-1.png,266205
TEXT_part001.zip,TEXT,CTX194604217,1,CTX194604217-1.png,551415
TEXT_part001.zip,TEXT,CTX194604220,1,CTX194604220-1.png,663791
TEXT_part001.zip,TEXT,CTX194604224,1,CTX194604224-1.png,434045
TEXT_part001.zip,TEXT,CTX194604225,1,CTX194604225-1.png,483765
TEXT_part001.zip,TEXT,CTX194604226,1,CTX194604226-1.png,814269
TEXT_part001.zip,TEXT,CTX194604227,1,CTX194604227-1.png,852051
TEXT_part001.zip,TEXT,CTX194604230,1,CTX194604230-1.png,412479
TEXT_part001.zip,TEXT,CTX194604231,1,CTX194604231-1.png,355424
TEXT_part001.zip,TEXT,CTX194604233,1,CTX194604233-1.png,368386
TEXT_part001.zip,TEXT,CTX194604239,1,CTX194604239-1.png,688267
TEXT_part001.zip,TEXT,CTX194604243,1,CTX194604243-1.png,731158
TEXT_part001.zip,TEXT,CTX194604259,1,CTX194604259-1.png,779007
TEXT_part001.zip,TEXT,CTX194604261,1,CTX194604261-1.png,3124896
TEXT_part001.zip,TEXT,CTX194604264,1,CTX194604264-1.png,2712507
TEXT_part001.zip,TEXT,CTX194604273,2,CTX194604273-02.png,3097097
TEXT_part001.zip,TEXT,CTX194604352,1,CTX194604352-1.png,8747634
TEXT_part001.zip,TEXT,CTX194604353,1,CTX194604353-1.png,573432
TEXT_part001.zip,TEXT,CTX194604543,1,CTX194604543-1.png,1286752
TEXT_part001.zip,TEXT,CTX194604846,1,CTX194604846-1.png,635103
TEXT_part001.zip,TEXT,CTX194604848,1,CTX194604848-1.png,688166
TEXT_part001.zip,TEXT,CTX194604852,1,CTX194604852-1.png,982076
TEXT_part001.zip,TEXT,CTX194605023,1,CTX194605023-1.png,3350249
TEXT_part001.zip,TEXT,CTX194605134,1,CTX194605134-1.png,1360626
TEXT_part001.zip,TEXT,CTX194605201,1,CTX194605201-1.png,8469086
TEXT_part001.zip,TEXT,CTX194605202,1,CTX194605202-1.png,8743017
TEXT_part001.zip,TEXT,CTX194605412,1,CTX194605412-1.png,1700937
TEXT_part001.zip,TEXT,CTX194605413,1,CTX194605413-1.png,2889121
TEXT_part001.zip,TEXT,CTX194605415,1,CTX194605415-1.png,1034369
TEXT_part001.zip,TEXT,CTX194605427,1,CTX194605427-1.png,3229588
TEXT_part001.zip,TEXT,CTX194605448,1,CTX194605448-1.png,1132674
TEXT_part001.zip,TEXT,CTX194605451,1,CTX194605451-1.png,5485878
TEXT_part001.zip,TEXT,CTX194605509,1,CTX194605509-1.png,1738510
TEXT_part001.zip,TEXT,CTX194605517,1,CTX194605517-1.png,1636021
TEXT_part001.zip,TEXT,CTX194605593,1,CTX194605593-1.png,872669
TEXT_part001.zip,TEXT,CTX194605612,1,CTX194605612-1.png,1389976
TEXT_part001.zip,TEXT,CTX194605634,1,CTX194605634-1.png,781803
TEXT_part001.zip,TEXT,CTX194605655,1,CTX194605655-1.png,1284686
TEXT_part001.zip,TEXT,CTX194605655A,1,CTX194605655A-1.png,1284686
TEXT_part001.zip,TEXT,CTX194605700,1,CTX194605700-1.png,1059422
TEXT_part001.zip,TEXT,CTX194605711,1,CTX194605711-1.png,9006436
TEXT_part001.zip,TEXT,CTX194605735,1,CTX194605735-1.png,1446804
TEXT_part001.zip,TEXT,CTX194605755,1,CTX194605755-1.png,411218
TEXT_part001.zip,TEXT,CTX194605953,1,CTX194605953-1.png,378129
TEXT_part001.zip,TEXT,CTX194605954,1,CTX194605954-1.png,529515
TEXT_part001.zip,TEXT,CTX194605955,1,CTX194605955-1.png,479165
TEXT_part001.zip,TEXT,CTX194605978,1,CTX194605978-1.png,1017091
TEXT_part001.zip,TEXT,CTX194606007,1,CTX194606007-1.png,2447183
TEXT_part001.zip,TEXT,CTX194606021,1,CTX194606021-1.png,834584
TEXT_part001.zip,TEXT,CTX194606354,1,CTX194606354-1.png,1646282
TEXT_part001.zip,TEXT,CTX194700059,1,CTX194700059-1.png,1577016
TEXT_part001.zip,TEXT,CTX194700071,1,CTX194700071-1.png,1161262
TEXT_part001.zip,TEXT,CTX194700571,1,CTX194700571-1.png,1378965
TEXT_part001.zip,TEXT,CTX194700976,1,CTX194700976-1.png,982939
TEXT_part001.zip,TEXT,CTX194700977,1,CTX194700977-1.png,2240204
TEXT_part001.zip,TEXT,CTX194700978,1,CTX194700978-1.png,9746285
TEXT_part001.zip,TEXT,CTX194700979,1,CTX194700979-1.png,9631209
TEXT_part001.zip,TEXT,CTX194700980,1,CTX194700980-1.png,1726599
TEXT_part001.zip,TEXT,CTX194700981,1,CTX194700981-1.png,2882376
TEXT_part001.zip,TEXT,CTX194701231,1,CTX194701231-1.png,2253232
TEXT_part001.zip,TEXT,CTX194701234,1,CTX194701234-1.png,4022750
TEXT_part001.zip,TEXT,CTX194702262,1,CTX194702262-1.png,2877571
TEXT_part001.zip,TEXT,CTX194702648,1,CTX194702648-1.png,9833238
TEXT_part001.zip,TEXT,CTX194702649,1,CTX194702649-1.png,2736750
TEXT_part001.zip,TEXT,CTX194702769,1,CTX194702769-1.png,829660
TEXT_part001.zip,TEXT,CTX194702771,1,CTX194702771-1.png,1918907
TEXT_part001.zip,TEXT,CTX194703241,1,CTX194703241-1.png,1523845
TEXT_part001.zip,TEXT,CTX194703243,1,CTX194703243-1.png,1614737
TEXT_part001.zip,TEXT,CTX194703781,1,CTX194703781-1.png,3245687
TEXT_part001.zip,TEXT,CTX194703858,1,CTX194703858-1.png,5158150
TEXT_part001.zip,TEXT,CTX194703885,1,CTX194703885-1.png,1279739
TEXT_part001.zip,TEXT,CTX194703928,1,CTX194703928-1.png,3004552
TEXT_part001.zip,TEXT,CTX194704007,1,CTX194704007-1.png,3153546
TEXT_part001.zip,TEXT,CTX194704008,1,CTX194704008-1.png,2928533
TEXT_part001.zip,TEXT,CTX194704015,1,CTX194704015-1.png,3453658
TEXT_part001.zip,TEXT,CTX194704275,1,CTX194704275-1.png,765192
TEXT_part001.zip,TEXT,CTX194704277,1,CTX194704277-1.png,2999779
TEXT_part001.zip,TEXT,CTX194704281,1,CTX194704281-1.png,3157853
TEXT_part001.zip,TEXT,CTX194704761,1,CTX194704761-1.png,1369815
TEXT_part001.zip,TEXT,CTX194704853,1,CTX194704853-1.png,1743074
TEXT_part001.zip,TEXT,CTX194704878,1,CTX194704878-1.png,1385338
TEXT_part001.zip,TEXT,CTX194704903,1,CTX194704903-1.png,823293
TEXT_part001.zip,TEXT,CTX194704912,1,CTX194704912-1.png,2673150
TEXT_part001.zip,TEXT,CTX194704913,1,CTX194704913-1.png,4029918
TEXT_part001.zip,TEXT,CTX194704914,1,CTX194704914-1.png,912087
TEXT_part001.zip,TEXT,CTX194704944,1,CTX194704944-1.png,2892556
TEXT_part001.zip,TEXT,CTX194704998,1,CTX194704998-1.png,1174809
TEXT_part001.zip,TEXT,CTX194705009,1,CTX194705009-1.png,1433051
TEXT_part001.zip,TEXT,CTX194705033,1,CTX194705033-1.png,518464
TEXT_part001.zip,TEXT,CTX194705035,1,CTX194705035-1.png,2883773
TEXT_part001.zip,TEXT,CTX194705402,1,CTX194705402-1.png,2316715
TEXT_part001.zip,TEXT,CTX194705606,1,CTX194705606-1.png,1207769
TEXT_part001.zip,TEXT,CTX194706271,1,CTX194706271-1.png,3458325
TEXT_part001.zip,TEXT,CTX194706299,1,CTX194706299-1.png,691287
TEXT_part001.zip,TEXT,CTX194706354,1,CTX194706354-1.png,2311174
TEXT_part001.zip,TEXT,CTX194706382,1,CTX194706382-1.png,2252400
TEXT_part001.zip,TEXT,CTX194706601,1,CTX194706601-1.png,2766211
TEXT_part001.zip,TEXT,CTX194706630,1,CTX194706630-1.png,1212492
TEXT_part001.zip,TEXT,CTX194706675,1,CTX194706675-1.png,1565852
TEXT_part001.zip,TEXT,CTX194706734,1,CTX194706734-1.png,1536694
TEXT_part001.zip,TEXT,CTX194707017,1,CTX194707017-1.png,1005199
TEXT_part001.zip,TEXT,CTX194707047,1,CTX194707047-1.png,2424180
TEXT_part001.zip,TEXT,CTX194707363,4,CTX194707363-04.png,2645446
TEXT_part001.zip,TEXT,CTX194707363,5,CTX194707363-05.png,2729240
TEXT_part001.zip,TEXT,CTX194707363,6,CTX194707363-06.png,2442090
TEXT_part001.zip,TEXT,CTX194707363,7,CTX194707363-07.png,2186569
TEXT_part001.zip,TEXT,CTX194707363,8,CTX194707363-08.png,2082618
TEXT_part001.zip,TEXT,CTX194707363,9,CTX194707363-09.png,2177311
TEXT_part001.zip,TEXT,CTX194707363,10,CTX194707363-10.png,2329843
TEXT_part001.zip,TEXT,CTX194707363,11,CTX194707363-11.png,2072737
TEXT_part001.zip,TEXT,CTX194707363,12,CTX194707363-12.png,2354551
TEXT_part001.zip,TEXT,CTX194707363,13,CTX194707363-13.png,2082847
TEXT_part001.zip,TEXT,CTX194707363,14,CTX194707363-14.png,2510998
TEXT_part001.zip,TEXT,CTX194707363,15,CTX194707363-15.png,2496396
TEXT_part001.zip,TEXT,CTX194707363,16,CTX194707363-16.png,1928121
TEXT_part001.zip,TEXT,CTX194707363,17,CTX194707363-17.png,2124958
TEXT_part001.zip,TEXT,CTX194707363,18,CTX194707363-18.png,2111346
TEXT_part001.zip,TEXT,CTX194707363,19,CTX194707363-19.png,2219677
TEXT_part001.zip,TEXT,CTX194707363,20,CTX194707363-20.png,1959480
TEXT_part001.zip,TEXT,CTX194707363,21,CTX194707363-21.png,2277536
TEXT_part001.zip,TEXT,CTX194707363,23,CTX194707363-23.png,1960679
TEXT_part001.zip,TEXT,CTX194707363,24,CTX194707363-24.png,2355618
TEXT_part001.zip,TEXT,CTX194707363,25,CTX194707363-25.png,3341282
TEXT_part001.zip,TEXT,CTX194707363,26,CTX194707363-26.png,3359892
TEXT_part001.zip,TEXT,CTX194707363,27,CTX194707363-27.png,3013813
TEXT_part001.zip,TEXT,CTX194707363,28,CTX194707363-28.png,2823300
TEXT_part001.zip,TEXT,CTX194707363,29,CTX194707363-29.png,3330533
TEXT_part001.zip,TEXT,CTX194707363,30,CTX194707363-30.png,2796097
TEXT_part001.zip,TEXT,CTX194707363,31,CTX194707363-31.png,2426708
TEXT_part001.zip,TEXT,CTX194707363,32,CTX194707363-32.png,2772979
TEXT_part001.zip,TEXT,CTX194707363,33,CTX194707363-33.png,3132669
TEXT_part001.zip,TEXT,CTX194707363,34,CTX194707363-34.png,3086529
TEXT_part001.zip,TEXT,CTX194707363,35,CTX194707363-35.png,2895501
TEXT_part001.zip,TEXT,CTX194707363,36,CTX194707363-36.png,3490688
TEXT_part001.zip,TEXT,CTX194707372,1,CTX194707372-1.png,3868375
TEXT_part001.zip,TEXT,CTX194707374,1,CTX194707374-1.png,1499288
TEXT_part001.zip,TEXT,CTX194707422,1,CTX194707422-1.png,2179894
TEXT_part001.zip,TEXT,CTX194707425,1,CTX194707425-1.png,1806530
TEXT_part001.zip,TEXT,CTX194707429,1,CTX194707429-1.png,1606885
TEXT_part001.zip,TEXT,CTX194707430,1,CTX194707430-1.png,3337978
TEXT_part001.zip,TEXT,CTX194707441,1,CTX194707441-1.png,991506
TEXT_part001.zip,TEXT,CTX194707442,1,CTX194707442-1.png,1487297
TEXT_part001.zip,TEXT,CTX194707443,1,CTX194707443-1.png,1037160
TEXT_part001.zip,TEXT,CTX194707444,1,CTX194707444-1.png,1089811
TEXT_part001.zip,TEXT,CTX194707445,1,CTX194707445-1.png,1967564
TEXT_part001.zip,TEXT,CTX194707446,1,CTX194707446-1.png,1090138
TEXT_part001.zip,TEXT,CTX194707447,1,CTX194707447-1.png,1099705
TEXT_part001.zip,TEXT,CTX194707448,1,CTX194707448-1.png,780855
TEXT_part001.zip,TEXT,CTX194707449,1,CTX194707449-1.png,1377152
TEXT_part001.zip,TEXT,CTX194707450,1,CTX194707450-1.png,468903
TEXT_part001.zip,TEXT,CTX194707451,1,CTX194707451-1.png,342600
TEXT_part001.zip,TEXT,CTX194707452,1,CTX194707452-1.png,548492
TEXT_part001.zip,TEXT,CTX194707453,1,CTX194707453-1.png,585573
TEXT_part001.zip,TEXT,CTX194707454,1,CTX194707454-1.png,438845
TEXT_part001.zip,TEXT,CTX194707455,1,CTX194707455-1.png,329345
TEXT_part001.zip,TEXT,CTX194707456,1,CTX194707456-1.png,493184
TEXT_part001.zip,TEXT,CTX194707458,1,CTX194707458-1.png,941695
TEXT_part001.zip,TEXT,CTX194707461,1,CTX194707461-1.png,1378637
TEXT_part001.zip,TEXT,CTX194707462,1,CTX194707462-1.png,937467
TEXT_part001.zip,TEXT,CTX194707464,1,CTX194707464-1.png,1776803
TEXT_part001.zip,TEXT,CTX194707466,1,CTX194707466-1.png,1325471
TEXT_part001.zip,TEXT,CTX194707472,1,CTX194707472-1.png,1581184
TEXT_part001.zip,TEXT,CTX194707476,1,CTX194707476-1.png,2051957
TEXT_part001.zip,TEXT,CTX194707478,1,CTX194707478-1.png,483650
TEXT_part001.zip,TEXT,CTX194707883,1,CTX194707883-1.png,1271554
TEXT_part001.zip,TEXT,CTX194800001,1,CTX194800001-1.png,3145906
TEXT_part001.zip,TEXT,CTX194800012,1,CTX194800012-1.png,1672116
TEXT_part001.zip,TEXT,CTX194800084,1,CTX194800084-1.png,9373871
TEXT_part001.zip,TEXT,CTX194800085,1,CTX194800085-1.png,8964578
TEXT_part001.zip,TEXT,CTX194800087,1,CTX194800087-1.png,812396
TEXT_part001.zip,TEXT,CTX194800088,1,CTX194800088-1.png,411520
TEXT_part001.zip,TEXT,CTX194800906,1,CTX194800906-1.png,1310953
TEXT_part001.zip,TEXT,CTX194801503,3,CTX194801503-3.png,2634580
TEXT_part001.zip,TEXT,CTX194801640,1,CTX194801640-1.png,3030122
TEXT_part001.zip,TEXT,CTX194802140,1,CTX194802140-1.png,2637013
TEXT_part001.zip,TEXT,CTX194802292,1,CTX194802292-1.png,1282728
TEXT_part001.zip,TEXT,CTX194802295,1,CTX194802295-1.png,1735863
TEXT_part001.zip,TEXT,CTX194802295,2,CTX194802295-2.png,1456218
TEXT_part001.zip,TEXT,CTX194802296,1,CTX194802296-1.png,2065740
TEXT_part001.zip,TEXT,CTX194802300,1,CTX194802300-1.png,2100100
TEXT_part001.zip,TEXT,CTX194802302,1,CTX194802302-1.png,1159923
TEXT_part001.zip,TEXT,CTX194802351,2,CTX194802351-2.png,2281715
TEXT_part001.zip,TEXT,CTX194802376,1,CTX194802376-1.png,2382649
TEXT_part001.zip,TEXT,CTX194802376,2,CTX194802376-2.png,2236141
TEXT_part001.zip,TEXT,CTX194802409,1,CTX194802409-1.png,593030
TEXT_part001.zip,TEXT,CTX194802414,1,CTX194802414-1.png,1082550
TEXT_part001.zip,TEXT,CTX194802418,1,CTX194802418-1.png,617109
TEXT_part001.zip,TEXT,CTX194802419,1,CTX194802419-1.png,1279729
TEXT_part001.zip,TEXT,CTX194802428,1,CTX194802428-1.png,603572
TEXT_part001.zip,TEXT,CTX194802429,1,CTX194802429-1.png,2751075
TEXT_part001.zip,TEXT,CTX194802435,1,CTX194802435-1.png,2026921
TEXT_part001.zip,TEXT,CTX194802436,1,CTX194802436-1.png,1093883
TEXT_part001.zip,TEXT,CTX194802438,1,CTX194802438-1.png,562088
TEXT_part001.zip,TEXT,CTX194802442,1,CTX194802442-1.png,3909835
TEXT_part001.zip,TEXT,CTX194802444,1,CTX194802444-1.png,2744177
TEXT_part001.zip,TEXT,CTX194802445,1,CTX194802445-1.png,1022907
TEXT_part001.zip,TEXT,CTX194802446,1,CTX194802446-1.png,3158327
TEXT_part001.zip,TEXT,CTX194802447,1,CTX194802447-1.png,2600337
TEXT_part001.zip,TEXT,CTX194802450,1,CTX194802450-1.png,2220141
TEXT_part001.zip,TEXT,CTX194802454,1,CTX194802454-1.png,429537
TEXT_part001.zip,TEXT,CTX194802455,1,CTX194802455-1.png,343062
TEXT_part001.zip,TEXT,CTX194802456,1,CTX194802456-1.png,271892
TEXT_part001.zip,TEXT,CTX194802457,1,CTX194802457-1.png,306956
TEXT_part001.zip,TEXT,CTX194802458,1,CTX194802458-1.png,318181
TEXT_part001.zip,TEXT,CTX194802459,1,CTX194802459-1.png,623140
TEXT_part001.zip,TEXT,CTX194802460,1,CTX194802460-1.png,758105
TEXT_part001.zip,TEXT,CTX194802461,1,CTX194802461-1.png,863477
TEXT_part001.zip,TEXT,CTX194802462,1,CTX194802462-1.png,1860506
TEXT_part001.zip,TEXT,CTX194802463,1,CTX194802463-1.png,3017813
TEXT_part001.zip,TEXT,CTX194802464,1,CTX194802464-1.png,2908908
TEXT_part001.zip,TEXT,CTX194802465,1,CTX194802465-1.png,2098989
TEXT_part001.zip,TEXT,CTX194802466,1,CTX194802466-1.png,2085081
TEXT_part001.zip,TEXT,CTX194802564,1,CTX194802564-1.png,1578928
TEXT_part001.zip,TEXT,CTX194802573,1,CTX194802573-1.png,1277147
TEXT_part001.zip,TEXT,CTX194802577,1,CTX194802577-1.png,484179
TEXT_part001.zip,TEXT,CTX194802579,1,CTX194802579-1.png,505356
TEXT_part001.zip,TEXT,CTX194802584,1,CTX194802584-1.png,1111628
TEXT_part001.zip,TEXT,CTX194802588,1,CTX194802588-1.png,764060
TEXT_part001.zip,TEXT,CTX194802589,1,CTX194802589-1.png,641140
TEXT_part001.zip,TEXT,CTX194802590,1,CTX194802590-1.png,649884
TEXT_part001.zip,TEXT,CTX194802591,1,CTX194802591-1.png,507763
TEXT_part001.zip,TEXT,CTX194802592,1,CTX194802592-1.png,652624
TEXT_part001.zip,TEXT,CTX194802593,1,CTX194802593-1.png,865443
TEXT_part001.zip,TEXT,CTX194802594,1,CTX194802594-1.png,343166
TEXT_part001.zip,TEXT,CTX194802595,1,CTX194802595-1.png,1010489
TEXT_part001.zip,TEXT,CTX194802596,1,CTX194802596-1.png,703847
TEXT_part001.zip,TEXT,CTX194802668,1,CTX194802668-1.png,921160
TEXT_part001.zip,TEXT,CTX194802687,1,CTX194802687-1.png,714691
TEXT_part001.zip,TEXT,CTX194802688,1,CTX194802688-1.png,261100
TEXT_part001.zip,TEXT,CTX194802702,1,CTX194802702-1.png,1596426
TEXT_part001.zip,TEXT,CTX194802705,1,CTX194802705-1.png,2194466
TEXT_part001.zip,TEXT,CTX194802708,1,CTX194802708-1.png,3318677
TEXT_part001.zip,TEXT,CTX194802715,1,CTX194802715-1.png,2180137
TEXT_part001.zip,TEXT,CTX194802716,1,CTX194802716-1.png,962953
TEXT_part001.zip,TEXT,CTX194802746,1,CTX194802746-1.png,3664711
TEXT_part001.zip,TEXT,CTX194802749,1,CTX194802749-1.png,2297702
TEXT_part001.zip,TEXT,CTX194802751,1,CTX194802751-1.png,8302024
TEXT_part001.zip,TEXT,CTX194802753,1,CTX194802753-1.png,8361097
TEXT_part001.zip,TEXT,CTX194802754,1,CTX194802754-1.png,7881948
TEXT_part001.zip,TEXT,CTX194802755,1,CTX194802755-1.png,7833455
TEXT_part001.zip,TEXT,CTX194802756,1,CTX194802756-1.png,8196708
TEXT_part001.zip,TEXT,CTX194802757,1,CTX194802757-1.png,690490
TEXT_part001.zip,TEXT,CTX194802857,1,CTX194802857-1.png,1454734
TEXT_part001.zip,TEXT,CTX194802859,1,CTX194802859-1.png,992497
TEXT_part001.zip,TEXT,CTX194802861,2,CTX194802861-2.png,3206854
TEXT_part001.zip,TEXT,CTX194802876,1,CTX194802876-1.png,2001204
TEXT_part001.zip,TEXT,CTX194802880,1,CTX194802880-1.png,1747016
TEXT_part001.zip,TEXT,CTX194802892,1,CTX194802892-1.png,2795889
TEXT_part001.zip,TEXT,CTX194802893,1,CTX194802893-1.png,1692323
TEXT_part001.zip,TEXT,CTX194802894,1,CTX194802894-1.png,1920537
TEXT_part001.zip,TEXT,CTX194803014,1,CTX194803014-1.png,4272219
TEXT_part001.zip,TEXT,CTX194803036,1,CTX194803036-1.png,1654025
TEXT_part001.zip,TEXT,CTX194803060,1,CTX194803060-1.png,2731309
TEXT_part001.zip,TEXT,CTX194803070,1,CTX194803070-1.png,1319138
TEXT_part001.zip,TEXT,CTX194803078,1,CTX194803078-1.png,740692
TEXT_part001.zip,TEXT,CTX194803110,1,CTX194803110-1.png,1563445
TEXT_part001.zip,TEXT,CTX194803111,1,CTX194803111-1.png,3763054
TEXT_part001.zip,TEXT,CTX194803124,1,CTX194803124-1.png,2010361
TEXT_part001.zip,TEXT,CTX194803127,1,CTX194803127-1.png,1227032
TEXT_part001.zip,TEXT,CTX194803128,1,CTX194803128-1.png,841165
TEXT_part001.zip,TEXT,CTX194803164,1,CTX194803164-1.png,1926753
TEXT_part001.zip,TEXT,CTX194803210,1,CTX194803210-1.png,2115970
TEXT_part001.zip,TEXT,CTX194803230,1,CTX194803230-1.png,1625789
TEXT_part001.zip,TEXT,CTX194803240,1,CTX194803240-1.png,4350019
TEXT_part001.zip,TEXT,CTX194803241,1,CTX194803241-1.png,2460501
TEXT_part001.zip,TEXT,CTX194803243,1,CTX194803243-1.png,2388546
TEXT_part001.zip,TEXT,CTX194803257,1,CTX194803257-1.png,1937349
TEXT_part001.zip,TEXT,CTX194803258,1,CTX194803258-1.png,671916
TEXT_part001.zip,TEXT,CTX194803259,1,CTX194803259-1.png,809698
TEXT_part001.zip,TEXT,CTX194803265,1,CTX194803265-1.png,1958028
TEXT_part001.zip,TEXT,CTX194803327,1,CTX194803327-1.png,1175967
TEXT_part001.zip,TEXT,CTX194803346,1,CTX194803346-1.png,3879002
TEXT_part001.zip,TEXT,CTX194803354,1,CTX194803354-1.png,1908877
TEXT_part001.zip,TEXT,CTX194803355,1,CTX194803355-1.png,2083291
TEXT_part001.zip,TEXT,CTX194803366,1,CTX194803366-1.png,1069061
TEXT_part001.zip,TEXT,CTX194803383,1,CTX194803383-1.png,3082555
TEXT_part001.zip,TEXT,CTX194803449,1,CTX194803449-1.png,2442746
TEXT_part001.zip,TEXT,CTX194803471,1,CTX194803471-1.png,2978802
TEXT_part001.zip,TEXT,CTX194803499,1,CTX194803499-1.png,2404057
TEXT_part001.zip,TEXT,CTX194803507,1,CTX194803507-1.png,3234513
TEXT_part001.zip,TEXT,CTX194803611,1,CTX194803611-1.png,1415825
TEXT_part001.zip,TEXT,CTX194803621,1,CTX194803621-1.png,683630
TEXT_part001.zip,TEXT,CTX194803628,1,CTX194803628-1.png,1174728
TEXT_part001.zip,TEXT,CTX194803704,1,CTX194803704-1.png,897820
TEXT_part001.zip,TEXT,CTX194803706,1,CTX194803706-1.png,732547
TEXT_part001.zip,TEXT,CTX194803737,1,CTX194803737-1.png,493421
TEXT_part001.zip,TEXT,CTX194803738,1,CTX194803738-1.png,1431650
TEXT_part001.zip,TEXT,CTX194803739,1,CTX194803739-1.png,1767192
TEXT_part001.zip,TEXT,CTX194803740,1,CTX194803740-1.png,1590959
TEXT_part001.zip,TEXT,CTX194803749,1,CTX194803749-1.png,2890132
TEXT_part001.zip,TEXT,CTX194803750,1,CTX194803750-1.png,2208856
TEXT_part001.zip,TEXT,CTX194803767,1,CTX194803767-1.png,1029108
TEXT_part001.zip,TEXT,CTX194803962,1,CTX194803962-1.png,3177079
TEXT_part001.zip,TEXT,CTX194803968,1,CTX194803968-1.png,3075520
TEXT_part001.zip,TEXT,CTX194803970,1,CTX194803970-1.png,958186
TEXT_part001.zip,TEXT,CTX194803974,1,CTX194803974-1.png,2105804
TEXT_part001.zip,TEXT,CTX194803976,1,CTX194803976-1.png,505998
TEXT_part001.zip,TEXT,CTX194803977,1,CTX194803977-1.png,973862
